SP1 2BJ,10,414768,129745,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BL,10,414819,129708,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2BN,10,414829,129739,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BP,10,414757,129937,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BQ,10,414713,129789,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BS,10,414796,129902,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BU,10,414724,129876,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BW,10,414788,129784,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2BX,10,414658,129672,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2BY,10,414812,129768,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DA,10,414522,129888,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DD,10,414537,129823,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DE,10,414518,129832,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DF,10,414550,129907,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DH,10,414560,129784,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DJ,10,414521,129842,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DL,10,414741,129817,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DN,10,414599,129624,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2DP,10,414696,129652,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2DQ,10,414550,129858,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2DR,10,414667,129625,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2DX,10,414813,129663,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2DZ,10,414714,129945,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2EA,10,414829,129617,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EB,10,414460,129632,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2ED,10,414480,129627,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EE,10,414425,129694,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EF,10,414430,129568,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EG,10,414277,129396,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EH,10,414329,129722,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EJ,10,414284,129663,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EL,10,414277,129396,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EN,10,414130,129433,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EQ,10,414385,129400,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2ER,10,414147,129168,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2ES,10,414268,129234,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2ET,10,415383,129511,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EW,10,415292,129636,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EX,10,414135,129674,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EY,10,414002,129522,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2EZ,10,414119,129541,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2FA,10,415174,129623,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2FB,10,414800,129718,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2FD,10,414838,129544,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2FE,10,415543,129460,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2FF,10,415944,129155,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2FG,10,414539,129778,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2HA,10,414595,129438,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HB,10,414604,129548,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HD,10,414639,129494,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HE,10,414681,129521,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HF,10,414746,129474,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HH,10,414639,129377,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HJ,10,414647,129453,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HL,10,414605,129277,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HN,10,414632,129255,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HP,10,414709,129392,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HR,10,414718,129461,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HS,10,414777,129428,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HU,10,414664,129567,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HW,10,414674,129307,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HX,10,414971,129693,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HY,10,414958,129665,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2HZ,10,414986,129719,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JA,10,414951,129751,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JB,10,414995,129678,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JD,10,415027,129669,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JE,10,415004,129644,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JF,10,415058,129737,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JG,10,415223,129662,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JH,10,415252,129574,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JJ,10,415151,129624,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JL,10,415282,129517,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JN,10,415099,129511,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JP,10,415202,129541,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JR,10,415270,129490,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JS,10,415224,129448,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JU,10,415278,129439,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JW,10,415162,129464,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JX,10,415317,129503,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2JZ,10,415341,129464,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LA,10,415693,129449,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LB,10,415519,129332,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LE,10,415411,129301,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LF,10,414657,129339,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LH,10,414691,129839,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2LJ,10,414696,129805,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2LN,10,415444,129504,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LP,10,415220,129628,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LU,10,414882,129825,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LW,10,414984,129491,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2LX,10,414291,129957,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2LZ,10,414264,129964,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NB,10,415518,129506,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2ND,10,414242,129931,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NE,10,414331,129948,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NG,10,414343,129919,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NH,10,414312,129906,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NJ,10,414301,129835,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NN,10,414297,129817,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NP,10,414285,129929,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NT,10,414266,129835,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NW,10,414283,129909,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2NY,10,415832,129270,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2NZ,10,415771,129323,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2PB,10,414286,129779,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2PD,10,414284,129761,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2PF,10,414262,129780,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2PH,10,414381,129777,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2PQ,10,414258,129775,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2PT,10,414872,129688,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2PU,10,414202,129806,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QB,10,414183,129807,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QD,10,414212,129822,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2QH,10,414991,129881,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QL,10,414883,129897,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QP,10,415017,129841,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QQ,10,415898,129401,E92000001,E19000002,E18000010,,E06000054,E05008392
